Height,2013/04/07 17:28:38,2013/04/07 17:29:38,2013/04/07 17:30:38,2013/04/07 17:31:38,2013/04/07 17:32:37,2013/04/07 17:33:38,2013/04/07 17:34:38,2013/04/07 17:35:38,2013/04/07 17:36:38,2013/04/07 17:37:38,2013/04/07 17:38:38,2013/04/07 17:39:37,2013/04/07 17:40:37,2013/04/07 17:41:38,2013/04/07 17:42:38,2013/04/07 17:43:38,2013/04/07 17:44:38,2013/04/07 17:45:38,2013/04/07 17:46:37,2013/04/07 17:47:38,2013/04/07 17:48:38,2013/04/07 17:49:38,2013/04/07 17:50:38,2013/04/07 17:51:38,2013/04/07 17:52:38,2013/04/07 17:53:38,2013/04/07 18:40:38,2013/04/07 18:41:38,2013/04/07 18:42:38,2013/04/07 18:43:37,2013/04/07 18:44:38,2013/04/07 18:45:38,2013/04/07 18:46:38,2013/04/07 18:47:37,2013/04/07 18:48:38,2013/04/07 18:49:38,2013/04/07 18:50:37,2013/04/07 18:51:38,2013/04/07 18:52:38,2013/04/07 18:53:38,2013/04/07 18:54:38,2013/04/07 18:55:37,2013/04/07 18:56:38,2013/04/07 18:57:38,2013/04/07 18:58:38,2013/04/07 18:59:38,2013/04/07 19:00:38,2013/04/07 19:01:38,2013/04/07 19:02:38,2013/04/07 19:03:38,2013/04/07 19:04:38,2013/04/07 19:05:38,2013/04/07 19:53:38,2013/04/07 19:54:38,2013/04/07 19:55:38,2013/04/07 19:56:38,2013/04/07 19:57:38,2013/04/07 19:58:38,2013/04/07 19:59:38,2013/04/07 20:00:38,2013/04/07 20:01:38,2013/04/07 20:02:38,2013/04/07 20:03:38,2013/04/07 20:04:38,2013/04/07 20:05:38,2013/04/07 20:06:38,2013/04/07 20:07:38,2013/04/07 20:08:38,2013/04/07 20:09:38,2013/04/07 20:10:38,2013/04/07 20:11:38,2013/04/07 20:12:38,2013/04/07 20:13:38,2013/04/07 20:14:38,2013/04/07 20:15:38,2013/04/07 20:16:38,2013/04/07 20:17:38,2013/04/07 20:18:38,2013/04/07 21:07:38,2013/04/07 21:08:38,2013/04/07 21:09:38,2013/04/07 21:10:38,2013/04/07 21:11:38,2013/04/07 21:12:38,2013/04/07 21:13:37,2013/04/07 21:14:38,2013/04/07 21:15:38,2013/04/07 21:16:38,2013/04/07 21:17:38,2013/04/07 21:18:38,2013/04/07 21:19:38,2013/04/07 21:20:38,2013/04/07 21:21:38,2013/04/07 21:22:37,2013/04/07 21:23:38,2013/04/07 21:24:38,2013/04/07 21:25:38,2013/04/07 21:26:38,2013/04/07 21:27:38,2013/04/07 21:28:38,2013/04/07 21:29:38,2013/04/07 21:30:38,2013/04/07 21:31:38,2013/04/07 21:32:38,2013/04/07 22:19:38,2013/04/07 22:20:38,2013/04/07 22:21:37,2013/04/07 22:22:38,2013/04/07 22:23:38,2013/04/07 22:24:38,2013/04/07 22:25:38,2013/04/07 22:26:38,2013/04/07 22:27:38,2013/04/07 22:28:38,2013/04/07 22:29:38,2013/04/07 22:30:38,2013/04/07 22:31:38,2013/04/07 22:32:38,2013/04/07 22:33:38,2013/04/07 22:34:38,2013/04/07 22:35:38,2013/04/07 22:36:38,2013/04/07 22:37:38,2013/04/07 22:38:38,2013/04/07 22:39:38,2013/04/07 22:40:38,2013/04/07 22:41:37,2013/04/07 22:42:38,2013/04/07 22:43:38
2500.0,73.60620833333336,74.8669306930694,76.32026086956532,77.41973913043468,74.07490434782606,73.30052586206902,68.81124786324786,70.55893162393141,72.43129059829054,78.495,85.95649999999996,86.56575000000012,86.54525000000004,82.07017094017083,77.81237606837612,71.71717094017097,73.85077777777774,70.40524999999997,67.50125000000003,73.55850000000008,74.15475000000004,76.43275000000007,80.87625000000007,79.7393269230769,77.87417333333345,78.47319565217387,78.93645762711861,74.73097727272732,75.52241025641034,77.84250000000003,76.44625000000013,80.44375000000016,79.40149999999991,74.98674999999997,76.00843589743582,75.64581196581204,73.5171623931625,76.584965811966,74.86775000000002,72.78650000000005,76.48150000000015,77.16825000000004,78.38800000000005,77.7867499999999,74.98524999999992,72.36875000000005,72.22000000000008,75.87150000000014,77.9252500000001,79.1228205128206,79.47768181818175,76.97074576271187,80.88991549295777,77.73531999999993,76.97275000000003,76.69050000000001,74.25149999999987,74.92399999999994,73.28049999999998,72.92550000000008,72.18524999999995,71.58374999999995,73.64447008547005,72.69853043478244,74.9393478260869,74.8911826086955,71.77065789473669,70.52149999999995,68.76899999999989,68.30323931623919,70.54218803418794,71.77580341880345,69.69003418803413,74.27324999999992,77.08600000000006,79.42209523809531,86.7125789473684,86.82708510638301,67.75355223880594,67.72015624999999,69.26429914529899,69.28449999999994,70.35925000000007,72.24300000000005,70.39599999999994,70.36349999999987,72.30725641025647,73.89035897435899,73.12123931623908,73.68438461538454,73.76524999999994,71.41824999999984,72.08124999999986,71.53299999999986,69.64049999999993,71.89000000000007,71.02096521739135,69.82641739130432,70.3394137931033,65.04181739130435,64.2056465517241,64.72981651376132,63.29012658227845,65.2040784313726,51.90340740740741,53.19498795180723,53.82729464285707,56.83150000000008,57.849499999999985,58.529999999999966,58.66075000000001,57.86174999999988,60.23524999999999,61.33043589743597,61.60977777777785,59.71709401709411,57.891829059828964,54.26464347826092,53.311678260869506,54.74917241379303,53.998422413793094,55.87415384615389,56.979128205128326,56.68774999999998,55.68774999999997,55.52674999999999,53.25675000000008,52.50799999999996,52.576075268817156
2750.0,71.70483333333341,72.2484158415842,73.46307826086942,74.60719130434767,71.29690434782607,71.33613793103444,66.99878632478618,68.71474358974339,70.30156410256409,75.43549999999996,82.14249999999997,83.10275000000001,83.25974999999998,79.38304273504271,75.57437606837622,69.79123076923075,71.49157264957269,68.3120000000001,65.96850000000012,71.39450000000015,71.80075000000014,74.04750000000016,78.18350000000012,77.22368269230778,76.0287600000001,76.45100000000006,74.69828813559327,71.1456931818181,72.11417094017087,74.58974999999997,73.87749999999994,77.72174999999994,77.1777500000001,73.38175000000005,74.1961965811965,73.83233333333337,71.76614529914539,74.76826495726499,73.2117499999999,71.36949999999985,74.35849999999995,74.52875000000014,76.37300000000005,75.96725,73.42524999999996,70.94325000000002,70.59100000000022,73.7262500000001,75.89975000000003,77.18537606837607,76.99864772727267,74.84706779661018,78.1024507042254,74.98134000000009,74.1172500000001,74.13450000000006,71.50649999999993,71.9009999999998,70.21075,69.5362500000001,69.25825000000007,68.871,71.46865811965802,70.60536521739131,71.99484347826079,71.86245217391296,68.82710526315795,68.21200000000005,66.84325000000011,66.74658974358974,68.7570085470084,69.45821367521366,67.539752136752,72.00449999999981,74.29975000000003,76.45025714285724,83.1608026315789,82.46468085106383,64.13091044776114,65.05198958333338,66.6492222222222,67.61899999999986,68.76549999999992,69.84150000000012,67.75325000000007,66.9995,68.95829914529916,70.6700427350429,70.2142222222223,70.84552991452983,70.88674999999982,68.1844999999999,68.81350000000015,68.46625000000006,66.54274999999993,68.6567500000001,67.49157391304361,66.3603217391304,66.99980172413798,62.68006956521748,62.11872413793122,62.188642201834895,60.56129113924048,61.6281960784314,49.608000000000054,50.44096385542179,51.20688392857159,53.985499999999995,55.23975000000002,55.98000000000011,56.29399999999997,56.13950000000008,58.405249999999945,59.72112820512807,59.53547863247857,57.118068376068265,55.46159829059817,52.29553913043473,51.52918260869566,53.03226724137938,51.66251724137942,52.97115384615399,54.25781196581201,53.648999999999965,52.810499999999976,52.71575000000008,49.94250000000004,49.01525000000005,48.93875268817207
3000.0,72.58677777777783,72.40307920792085,73.29955652173926,74.6557478260871,71.56560869565227,72.52268965517256,68.58329059829059,70.40805982905984,71.48205128205132,75.79299999999995,81.66725000000001,82.72999999999999,83.20799999999987,79.7657264957266,76.50136752136767,70.89817094017087,72.0668461538461,69.06424999999996,67.12400000000007,71.99099999999994,72.15749999999996,74.4550000000002,78.16350000000003,77.39161538461536,76.89846666666668,77.02484782608694,74.17535593220339,71.33060227272716,72.37073504273496,75.25100000000005,74.985,78.52474999999986,78.66075000000004,75.15224999999997,75.56539316239302,75.11998290598294,72.76602564102554,75.65958119658112,74.41199999999994,72.75775,75.15599999999996,75.09700000000004,77.31999999999987,77.12324999999998,74.80525000000016,72.18175000000016,71.8485000000001,74.28975000000003,76.65399999999995,78.00370940170936,77.22456818181804,75.72962711864413,77.76678873239445,74.76999000000005,73.63175000000004,74.09350000000003,71.52750000000015,71.6117500000002,70.13850000000014,69.23325000000004,69.21674999999993,68.9159999999999,71.57996581196574,70.65289565217375,71.18296521739133,71.00997391304368,68.30419298245619,68.29999999999997,67.23375000000003,67.51859829059839,69.23158119658125,69.45738461538461,67.7426666666668,71.98900000000003,73.68924999999999,75.42063809523816,81.42846052631576,79.84299999999989,62.93231343283593,64.83443750000016,66.26045299145305,68.02475,69.07149999999996,69.24774999999994,66.96650000000004,65.70075000000007,67.81592307692303,69.7182735042736,69.58170085470098,70.20606837606857,70.10400000000006,67.02824999999986,67.70724999999983,67.4017499999999,65.56999999999982,67.42449999999994,66.10639130434784,65.17486086956526,65.85274137931054,62.4661043478262,61.960344827586376,61.43089908256888,59.58491139240506,59.8730980392157,48.50148148148143,49.1145060240963,50.00612499999994,52.58574999999989,53.877250000000004,54.49450000000012,55.007000000000104,55.517500000000034,57.81325000000003,59.556683760683875,58.92983760683762,55.99067521367514,54.449957264957185,51.61548695652164,50.94319130434774,52.519784482758546,50.53203448275857,51.1671623931624,52.65582905982901,51.662249999999936,51.19824999999996,51.12974999999987,48.03699999999991,47.09074999999998,46.74189247311827
3250.0,69.4714166666667,68.76869306930705,69.5442086956523,70.83533913043487,67.94845217391308,69.50720689655179,65.79705128205141,67.60223931623925,68.2590769230768,71.73975000000006,76.8355000000001,78.04424999999998,78.72199999999991,75.81241880341885,72.97587179487198,67.85700000000001,68.68511111111111,65.93749999999997,64.41799999999986,68.57124999999998,68.61225000000002,70.95399999999997,74.32324999999992,73.80278846153843,73.9214133333332,73.77415217391312,69.80664406779657,67.48840909090904,68.46414529914531,71.3107500000001,71.26250000000003,74.31174999999988,74.99150000000009,72.0360000000001,72.19829914529919,71.95043589743574,69.61952991452988,72.41071794871786,71.4804999999999,69.97800000000001,71.70650000000006,71.34699999999997,73.94674999999997,74.06625000000007,72.09549999999993,69.47074999999988,69.03550000000008,70.93574999999993,73.38749999999995,74.81145299145297,73.67038636363623,72.50664406779661,73.86773239436607,71.0832299999998,69.73825,70.41775000000005,67.92525,67.71275000000014,66.46025000000003,65.47950000000009,65.84075000000001,65.76549999999993,68.49311965811965,67.5893391304347,67.43576521739116,67.1576173913042,64.77948245614041,65.40325000000004,64.66724999999994,65.32404273504285,66.86847863247871,66.51452991452986,65.01619658119658,68.97599999999984,70.11999999999998,71.60443809523811,76.84330263157896,74.59382978723396,59.12440298507462,61.71706250000008,63.08141025641037,65.38650000000005,66.3677499999999,65.86875000000003,63.443000000000026,61.82574999999994,63.95551282051289,65.97634188034182,65.98476923076899,66.61855555555542,66.37975000000006,63.12099999999996,63.96549999999997,63.7212500000001,62.05175000000013,63.65000000000002,62.19241739130427,61.412947826086864,62.11207758620683,59.56833913043493,59.22029310344838,58.27931192660559,56.41183544303803,56.112529411764704,45.77303703703706,46.1322048192771,47.04280357142863,49.37850000000008,50.71674999999997,51.20124999999987,51.91299999999998,52.88575000000004,55.19124999999996,57.302512820512845,56.37922222222221,53.041000000000054,51.7253418803419,49.28539999999999,48.74221739130435,50.49828448275865,48.01378448275856,48.085230769230755,49.65990598290604,48.19650000000006,48.033749999999905,47.97449999999999,44.52949999999988,43.78150000000003,43.194290322580706
3500.0,65.84756944444452,64.5116831683168,65.1204173913043,66.55957391304358,63.93343478260884,66.13810344827586,62.629410256410175,64.25142735042743,64.52581196581208,67.20625000000005,71.47450000000009,72.75725000000001,73.58049999999989,71.10506837606849,68.69558974358979,64.17902564102555,64.62493162393157,62.31999999999999,61.43049999999995,65.02724999999987,64.71224999999986,66.95649999999993,69.63800000000002,69.13917307692313,69.94775999999997,69.41426086956515,64.51515254237299,62.80047727272731,63.9598632478633,67.09625,67.35625000000006,70.12824999999997,71.10874999999987,68.61399999999986,68.58085470085464,68.36471794871792,65.92847008547008,68.33695726495728,67.65700000000008,66.34949999999994,67.57599999999992,67.05499999999982,70.12674999999999,70.45475000000002,68.71899999999984,66.0742499999999,65.32999999999988,66.63000000000002,69.3670000000001,71.06304273504266,69.72213636363624,69.18742372881363,69.42650704225353,66.75662000000008,65.1637500000001,66.20000000000009,63.80324999999999,63.537500000000016,62.456249999999905,61.334999999999894,62.09299999999995,62.06324999999988,64.78523931623921,63.93366086956521,63.09467826086949,62.74163478260863,60.90664035087711,62.0375,61.56175000000016,62.507957264957284,63.75817948717952,62.9050341880343,61.66398290598294,65.48299999999996,66.17999999999996,67.43821904761903,71.94780263157892,68.99831914893616,54.375343283582204,57.8733645833334,59.223717948718004,62.198500000000024,63.26225,62.01224999999995,59.67599999999993,57.814750000000046,59.912581196581286,61.90713675213687,62.04172649572664,62.519111111111144,62.04475000000003,58.71899999999991,59.67349999999986,59.632750000000065,58.16575000000004,59.444749999999836,57.76385217391297,57.1271130434782,57.86038793103442,56.24380869565213,55.918810344827456,54.5953211009174,52.64164556962027,51.741607843137224,42.57522222222215,42.61113253012039,43.63490178571417,45.546500000000044,46.96374999999992,47.41475000000004,48.247250000000136,49.85724999999997,52.19649999999991,54.55005128205118,53.25794017094012,49.508017094017056,48.43576068376057,46.404278260869695,45.9160695652174,47.77964655172421,44.72839655172407,44.291581196581156,46.130478632478614,44.27325000000002,44.48749999999996,44.29475000000012,40.28424999999993,39.52724999999996,38.52896774193545
3750.0,60.17615277777773,58.24258415841581,59.11173043478249,60.408408695652106,57.833713043478326,60.36395689655182,56.36044444444448,57.762854700854795,57.762854700854845,60.32825000000004,64.21800000000012,65.75125000000014,66.7892500000001,64.61401709401729,62.52130769230779,58.70917094017098,59.09236752136748,57.01324999999998,56.51399999999999,59.57350000000004,59.05275000000002,61.33274999999997,63.866750000000074,63.484192307692396,64.95901333333332,64.22708695652172,57.66203389830502,55.92070454545447,56.920410256410136,59.72374999999997,59.94049999999987,62.27474999999991,63.92475000000007,62.18400000000007,61.91453846153849,62.18000000000004,59.81191452991455,62.10935897435907,61.99324999999995,60.8279999999999,61.39550000000013,60.610250000000015,64.05049999999994,64.74300000000007,63.28525000000018,60.388500000000114,59.326500000000074,60.44450000000006,63.396000000000015,65.46151282051278,64.04463636363627,63.394661016949236,63.51233802816902,60.86802000000007,59.15525000000003,60.14974999999993,57.423249999999996,57.02749999999992,56.09099999999996,54.96449999999991,56.52324999999988,56.86750000000002,59.57476068376076,58.89404347826097,57.41378260869566,56.83353043478248,55.45105263157904,57.40349999999997,57.37175000000003,58.62384615384632,59.713948717948675,58.07805128205126,56.918794871794866,60.799750000000046,61.328500000000126,62.529733333333354,66.6060394736841,62.98291489361709,48.06956716417904,52.26352083333335,53.80048717948721,57.31549999999997,58.43199999999991,56.465749999999886,54.07674999999994,51.95374999999991,54.05659829059829,56.19764102564097,56.212760683760706,56.71443589743597,55.86675,52.61149999999992,53.92024999999992,53.97149999999993,52.755249999999975,53.80775,51.961600000000075,51.3543652173914,52.50321551724147,51.6657913043478,51.581741379310316,50.02016513761463,47.98934177215188,46.59666666666666,39.01598148148147,38.606843373493895,39.49397321428567,41.112999999999936,42.725249999999974,43.096749999999986,44.395500000000034,46.4330000000001,48.83900000000002,51.55952991452987,49.77640170940158,45.181017094017186,44.42255555555553,42.81491304347832,42.37814782608693,44.850982758620745,41.12098275862063,40.07444444444442,42.28811111111118,39.81175000000007,40.436250000000044,40.31374999999998,35.356499999999976,34.90874999999996,33.47308602150534
4000.0,62.21266666666673,59.92807920792092,60.778052173913075,62.378599999999956,60.1680434782608,63.50345689655181,59.59708547008551,61.134085470085466,61.11995726495725,63.39650000000007,67.22224999999995,68.89524999999995,69.75825000000003,67.54425641025638,65.38858974358959,61.54224786324786,61.62379487179491,59.535999999999895,59.165999999999954,62.025999999999996,61.32800000000008,63.564000000000135,65.76024999999998,65.30173076923084,67.09382666666673,66.1367173913043,59.73257627118644,58.131454545454474,59.5265641025641,62.8465,63.242000000000004,65.67675000000003,67.22475000000007,65.40475000000008,65.01205982906004,65.08047008547015,62.46278632478625,64.61126495726488,64.47799999999991,63.55300000000001,63.94600000000003,62.92374999999992,66.95000000000009,67.68824999999998,66.25774999999999,63.097749999999856,61.622249999999994,62.43925000000001,65.61275000000009,67.95471794871791,66.28448863636352,65.73127118644072,65.36911267605633,62.538099999999986,60.44274999999998,61.75549999999999,58.862750000000005,58.54275000000008,57.577500000000086,56.24999999999997,58.067250000000065,58.21775000000007,60.962170940170836,60.023356521739025,57.91493043478271,57.19396521739133,55.96690350877185,58.26425,58.39749999999998,59.90059829059826,60.99788888888893,58.87444444444448,57.78161538461541,61.6782500000001,61.8845000000001,63.163704761904775,66.96488157894733,62.783255319149006,47.8638507462686,52.78906249999992,54.338581196581075,58.48824999999999,59.83000000000014,57.418500000000066,55.02149999999995,52.54875000000005,54.71905982905991,56.85663247863241,56.85266666666668,57.29906837606841,56.14124999999986,52.74524999999997,54.283000000000044,54.37500000000006,53.28224999999992,54.15249999999987,51.96065217391311,51.44041739130436,52.58209482758624,52.15297391304342,52.08916379310331,50.10109174311923,47.89973417721519,46.03456862745097,37.83901851851851,37.168518072289174,38.14014285714284,39.53699999999993,41.36074999999997,41.66350000000005,43.10975000000001,45.57925000000011,48.023249999999955,50.97169230769237,48.91988034188031,43.8047264957264,43.33254700854697,42.06735652173917,41.685313043478196,44.46811206896558,40.21186206896544,38.90253846153848,41.27855555555551,38.271999999999956,39.09724999999996,38.80224999999997,33.20000000000007,32.87850000000003,31.10761290322575
4250.0,60.063722222222296,57.23300000000003,57.97743478260871,59.7744260869565,57.88085217391309,61.86726724137936,58.07945299145297,59.463521367521295,59.18641025641022,60.8584999999999,64.10899999999998,65.98025000000013,66.91950000000024,65.08509401709418,63.31435897435901,59.8266752136751,59.5681538461537,57.7027500000001,57.79450000000012,60.20999999999998,59.176499999999926,61.26350000000005,62.94375000000003,62.41575961538451,64.73992000000001,63.6095,56.46201694915256,55.305636363636445,56.92204273504285,60.46050000000002,61.2857500000001,63.634750000000096,65.43974999999993,63.97124999999996,63.37270940170947,63.34098290598285,60.689094017093886,62.66952136752132,62.716250000000066,62.072499999999984,62.020999999999916,60.69624999999996,65.09350000000002,65.88900000000015,64.62250000000012,61.50025000000006,59.900999999999904,60.330749999999824,63.64349999999998,66.16517094017101,64.16950000000008,63.983949152542394,63.24304225352109,60.39783999999992,58.13399999999991,59.72524999999985,56.672500000000035,56.31399999999995,55.40774999999985,53.82125000000002,56.01599999999998,56.16549999999988,59.01570085470086,58.072443478260936,55.21606956521728,54.35666086956519,53.421929824561545,56.15650000000008,56.636499999999934,58.42976068376073,59.23853846153862,56.79088888888893,55.842811965811926,59.61550000000002,59.567999999999984,60.65937142857136,63.95368421052619,59.27214893617027,44.86528358208953,50.63438541666665,52.19545299145302,57.111500000000106,58.54549999999997,55.482750000000074,53.10925000000017,50.21049999999999,52.377777777777766,54.45412820512821,54.64052136752131,55.007854700854644,53.72499999999992,50.23200000000003,51.75925000000008,52.04400000000011,51.00650000000011,51.6709999999999,49.235321739130484,48.79578260869559,49.98753448275867,50.408826086956665,50.44363793103455,48.12052293577978,45.84869620253172,43.31590196078431,36.26768518518521,35.156012048192714,36.23470535714285,37.27174999999999,39.22475000000002,39.572750000000056,41.17399999999999,44.29099999999994,46.74924999999999,49.79770085470077,47.39565811965805,41.7674273504274,41.43033333333333,40.674860869565265,40.27440869565219,43.16773275862065,38.41773275862073,36.62602564102566,39.30815384615388,36.04099999999992,37.092249999999936,36.809750000000015,30.64175000000005,30.105750000000054,28.074075268817214
4500.0,60.166097222222156,57.02229702970282,57.37615652173911,59.29091304347824,57.504513043478305,61.99281034482763,58.76170940170947,60.19287179487186,59.597999999999956,60.41249999999991,63.01599999999995,64.93324999999994,66.03749999999997,64.58441025641025,63.12003418803408,59.77288888888884,59.108615384615334,57.50699999999999,57.95425000000011,59.979750000000024,58.87149999999987,60.89024999999991,62.20275000000005,61.77664423076931,64.40622666666667,63.148652173913035,55.17966101694916,54.727636363636364,56.476153846153885,60.30475000000001,61.53874999999993,63.78349999999998,65.75525000000005,64.49800000000002,63.816358974359055,63.602205128205085,60.913136752136644,62.77905128205113,62.79625000000007,62.23400000000007,61.86999999999985,60.380249999999904,65.0692499999999,65.91575000000003,64.83600000000015,61.85225000000009,60.29375000000011,60.26299999999996,63.594499999999954,66.11005128205117,63.72877272727264,64.11794915254242,62.48877464788742,59.777050000000045,57.39774999999991,59.32724999999981,56.52074999999988,55.99174999999996,55.112499999999955,53.34149999999994,55.470250000000036,55.58125000000011,58.70902564102561,57.73433043478256,54.47750434782611,53.68996521739126,52.87181578947354,55.811499999999896,56.39024999999991,58.397880341880274,59.02869230769218,56.4479401709402,55.699393162393264,59.215249999999955,58.67049999999989,59.4899809523809,62.25756578947366,57.153297872340396,44.066149253731304,50.40804166666668,51.82068376068366,57.20624999999983,58.61600000000003,55.11775000000006,52.719749999999976,49.48500000000002,51.700760683760656,53.79768376068373,54.26961538461545,54.58291452991466,53.342249999999964,49.59499999999985,50.97675000000006,51.42850000000003,50.440250000000106,50.98425000000002,48.44913043478254,48.15232173913047,49.14925862068956,50.14069565217384,50.212732758620604,47.545844036697176,45.203886075949406,42.18696078431373,35.838388888888844,34.56959036144572,35.81980357142856,36.661500000000025,38.58349999999994,38.823749999999976,40.351000000000006,43.95549999999998,46.40949999999995,49.767350427350344,47.161316239316285,41.39403418803414,41.07577777777777,40.56469565217389,40.315799999999975,43.089232758620604,38.06123275862077,35.84522222222224,38.579153846153865,35.17624999999996,36.42399999999998,36.124500000000054,29.89100000000001,29.26250000000004,27.11765591397852
4750.0,57.25102777777776,53.72105940594068,53.97146956521735,55.78611304347825,54.057208695652264,58.793758620689694,55.70435042735043,57.09362393162386,56.22089743589751,56.63700000000011,58.71725000000005,60.5932499999999,61.85799999999987,60.812914529914586,59.75800854700854,56.84511965811962,56.05840170940172,54.52175000000001,55.176749999999906,56.72375000000001,55.47550000000008,57.50025,58.68850000000004,58.38102884615388,61.39162666666673,60.10719565217396,51.019559322033885,50.886897727272775,52.447470085470115,56.13850000000001,57.44800000000004,59.29124999999995,61.770499999999984,60.93649999999994,60.094683760683814,60.100136752136805,57.51938461538461,59.40017094017109,59.70725000000017,59.23650000000004,58.416250000000005,56.794749999999915,61.51900000000007,62.53099999999998,61.67649999999981,58.78524999999993,57.41550000000002,57.07624999999995,60.32549999999996,62.7356153846155,60.029590909090956,60.62413559322031,59.14799999999998,56.56903000000002,54.18150000000002,56.18224999999997,53.29575000000006,52.53575000000009,51.81350000000003,49.948000000000064,52.30349999999994,52.608999999999995,55.74843589743595,54.85366956521741,51.20118260869574,50.356904347826124,49.66938596491231,53.08075000000002,53.94125000000008,56.138666666666666,56.63959829059828,53.77281196581202,53.15241025641013,56.44574999999988,55.64299999999992,56.19937142857144,58.46685526315795,53.10608510638303,40.88256716417913,47.58562500000005,48.98077777777791,54.70475000000001,55.9867499999999,52.018749999999876,49.518999999999835,46.10599999999997,48.37276923076918,50.57305128205131,51.1436324786326,51.51988888888887,50.20699999999996,46.439499999999924,47.921750000000124,48.402499999999904,47.475,47.855500000000134,45.316860869565275,45.07351304347837,46.22068103448274,47.869234782608586,48.06762068965522,45.216165137614695,42.86217721518983,39.4001568627451,34.6278518518519,33.19677108433742,34.39722321428579,35.05774999999997,36.89724999999996,37.042999999999914,38.72924999999997,42.628500000000024,45.102499999999935,48.64474358974352,45.74994871794883,39.71076068376071,39.42918803418797,39.240443478260865,39.122173913043504,41.94574999999993,36.63700000000005,33.93107692307692,36.77852991452994,33.209500000000006,34.6985,34.534749999999995,28.089000000000055,27.586750000000038,25.353193548387086
5000.0,59.118555555555545,55.35873267326742,55.49888695652178,57.33471304347817,55.783843478260934,60.97013793103458,58.18608547008549,59.80240170940176,58.789880341880455,58.92275000000001,60.741499999999924,62.5910000000001,63.885750000000215,63.052256410256504,62.20729059829062,59.213350427350356,58.227846153846095,56.45124999999999,56.99349999999997,58.19674999999991,56.95924999999995,59.09600000000002,60.322499999999984,60.193038461538364,63.374933333333274,62.05413043478254,52.79732203389831,52.853897727272745,54.30119658119665,58.01650000000006,59.45000000000003,61.01925,63.902000000000044,63.0897500000001,62.034470085470176,62.06594871794866,59.44107692307686,61.52957264957258,61.96725000000007,61.62650000000016,60.489999999999995,58.69549999999997,63.39449999999993,64.50599999999994,63.7725000000001,60.866000000000035,59.81599999999994,59.194999999999936,62.29374999999996,64.43567521367522,61.229420454545405,61.847474576271125,60.58952112676059,58.09740000000004,55.58950000000015,57.72600000000016,54.765249999999945,53.752250000000025,53.19700000000001,51.23674999999997,53.62949999999991,53.99899999999987,57.0162478632478,55.97429565217399,51.928417391304315,51.0231130434783,50.28548245614035,54.02050000000004,55.06875000000004,57.447239316239354,57.958581196581314,54.861034188034154,54.28574358974357,57.30025000000005,56.226750000000095,56.61005714285725,58.52903947368423,52.98574468085104,41.85459701492538,48.780885416666685,50.06058974358982,56.07049999999993,57.20799999999991,52.91274999999996,50.16050000000003,46.46449999999997,48.825401709401646,51.17365811965817,51.8342136752138,52.36017948717959,51.00174999999992,47.07549999999994,48.71275000000007,49.00600000000003,48.048500000000004,48.292249999999896,45.73036521739121,45.56872173913039,46.79311206896545,48.81710434782612,49.09012931034494,45.94440366972475,43.5149367088607,39.679999999999964,34.69962962962962,33.293433734939796,34.47377678571428,35.18374999999998,37.022500000000036,37.07925000000003,38.93425,42.93550000000005,45.34850000000005,48.987333333333325,45.93117948717945,39.71972649572644,39.524410256410185,39.570139130434804,39.53004347826095,42.3676982758621,36.84519827586208,33.8573076923077,36.62841880341885,32.81000000000002,34.37849999999993,34.26599999999991,27.774749999999994,27.476749999999978,25.240333333333325
